etiqueta,persona,id_muestra,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,ubic_izq_x,ubic_izq_y,ubic_der_x,ubic_der_y,ubic_nariz_x,ubic_nariz_y,ubic_ojos_x,ubic_ojos_y,ubic_boca_x,ubic_boca_y,ubic_orejaizq_x,ubic_orejaizq_y,ubic_orejader_x,ubic_orejader_y
PRUEBA_1,prueba,2,39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030076,-0.030224,-0.009977,0.053076,-0.078450,-0.014328,0.070011,-0.120812,-0.018900,0.087142,-0.146762,-0.023662,0.036078,-0.154893,-0.005036,0.041843,-0.211628,-0.013335,0.041503,-0.246756,-0.021561,0.040108,-0.278206,-0.028074,0.015307,-0.165014,-0.007343,0.014834,-0.232603,-0.014511,0.012139,-0.273943,-0.022523,0.008537,-0.310488,-0.028702,-0.004269,-0.161126,-0.011274,-0.007459,-0.223673,-0.018578,-0.010686,-0.263857,-0.024996,-0.014359,-0.300495,-0.029924,-0.023650,-0.145338,-0.016366,-0.028821,-0.190205,-0.023355,-0.033101,-0.218484,-0.026425,-0.037649,-0.246068,-0.028466,0.000000,0.000000,-0.992381,-0.541323,0.073908,-0.977922,0.059725,-1.157792,0.061359,-0.798567,0.218534,-1.074271,-0.168873,-1.073265
PRUEBA_2,prueba,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034636,-0.046244,-0.004989,0.058727,-0.096441,-0.008450,0.075408,-0.130112,-0.014394,0.089716,-0.153411,-0.020797,0.030177,-0.186995,0.007575,0.037724,-0.239957,-0.001368,0.043631,-0.265978,-0.012310,0.048651,-0.289691,-0.019997,0.008172,-0.192600,0.002401,0.011371,-0.257153,-0.003199,0.012824,-0.291743,-0.012013,0.013846,-0.319481,-0.018860,-0.014458,-0.185559,-0.005154,-0.015408,-0.247957,-0.010290,-0.015630,-0.282714,-0.015389,-0.015422,-0.311438,-0.019237,-0.038493,-0.165052,-0.013972,-0.041970,-0.218681,-0.017136,-0.041579,-0.250843,-0.016892,-0.040118,-0.279713,-0.016724,0.000000,0.000000,-1.014419,-0.579415,0.027319,-0.910546,0.020728,-1.114816,0.024107,-0.725229,0.208463,-1.055393,-0.187121,-1.070097
PRUEBA_2,prueba,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031763,-0.034177,-0.004643,0.055322,-0.073059,-0.007959,0.071792,-0.100864,-0.013534,0.087675,-0.120186,-0.019046,0.046228,-0.162537,0.007669,0.056982,-0.210777,0.000401,0.062917,-0.236017,-0.008635,0.067452,-0.259605,-0.015538,0.028070,-0.175893,0.002704,0.035203,-0.235803,-0.001561,0.038668,-0.266056,-0.008595,0.040857,-0.291345,-0.014631,0.008535,-0.176846,-0.004541,0.012834,-0.235137,-0.008488,0.015334,-0.264986,-0.012172,0.017531,-0.290493,-0.015427,-0.013059,-0.164078,-0.013102,-0.012297,-0.214805,-0.015656,-0.010761,-0.241985,-0.015009,-0.009309,-0.267064,-0.014888,0.000000,0.000000,-0.874468,-0.569588,0.023461,-0.905056,0.017637,-1.109125,0.021284,-0.718841,0.202141,-1.051268,-0.190230,-1.064051
PRUEBA_2,prueba,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031688,-0.032452,-0.004970,0.057565,-0.069109,-0.008930,0.074810,-0.094244,-0.014751,0.088105,-0.113080,-0.020862,0.042228,-0.151320,0.001989,0.053001,-0.199939,-0.007232,0.057589,-0.223645,-0.017170,0.060778,-0.245201,-0.024151,0.024357,-0.162219,-0.003011,0.030598,-0.221407,-0.009858,0.032878,-0.253262,-0.018252,0.033786,-0.279976,-0.024693,0.005411,-0.161643,-0.009844,0.007262,-0.220166,-0.016515,0.007539,-0.253513,-0.022007,0.007117,-0.282411,-0.026045,-0.015182,-0.149534,-0.017603,-0.015553,-0.196393,-0.023025,-0.015915,-0.225046,-0.024490,-0.016525,-0.252133,-0.025393,0.000000,0.000000,-0.831129,-0.597816,0.024881,-0.898804,0.018874,-1.103096,0.022303,-0.709876,0.199174,-1.049816,-0.190164,-1.058616
PRUEBA_2,prueba,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033512,-0.027381,-0.005366,0.058983,-0.069613,-0.007941,0.076481,-0.102104,-0.011749,0.093756,-0.120443,-0.016138,0.040862,-0.142217,-0.001430,0.052458,-0.193976,-0.008818,0.058692,-0.224930,-0.016246,0.063747,-0.253511,-0.021855,0.022309,-0.153001,-0.005618,0.028990,-0.215535,-0.011291,0.032590,-0.253306,-0.017943,0.034736,-0.285787,-0.023232,0.003497,-0.151901,-0.011171,0.005097,-0.210768,-0.016773,0.006950,-0.247562,-0.021981,0.008736,-0.280062,-0.026198,-0.016142,-0.140411,-0.017587,-0.018860,-0.185635,-0.022805,-0.019736,-0.214559,-0.024712,-0.020274,-0.241445,-0.026158,0.000000,0.000000,-0.808150,-0.544617,0.027295,-0.909901,0.020674,-1.108104,0.023877,-0.719056,0.200677,-1.048377,-0.189100,-1.063421
PRUEBA_2,prueba,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034088,-0.027221,-0.008391,0.060844,-0.067834,-0.012249,0.079884,-0.102094,-0.016729,0.098203,-0.120718,-0.021743,0.041603,-0.145384,-0.004716,0.051236,-0.201142,-0.012812,0.055468,-0.235239,-0.020538,0.058474,-0.266383,-0.026487,0.021590,-0.156332,-0.008009,0.027462,-0.221547,-0.015246,0.030001,-0.262553,-0.022996,0.031037,-0.298548,-0.028622,0.001347,-0.153372,-0.012764,0.002074,-0.214906,-0.020515,0.001695,-0.255425,-0.027167,0.001271,-0.292086,-0.031732,-0.019715,-0.138645,-0.018477,-0.022999,-0.184951,-0.026178,-0.025684,-0.215293,-0.029660,-0.028096,-0.243979,-0.031567,0.000000,0.000000,-0.846899,-0.539628,0.029149,-0.931848,0.021814,-1.124091,0.024648,-0.735498,0.200621,-1.060553,-0.189385,-1.067278
PRUEBA_2,prueba,0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034196,-0.025978,-0.009504,0.061777,-0.068043,-0.013915,0.082057,-0.103423,-0.018629,0.100884,-0.122667,-0.023610,0.041805,-0.147959,-0.005205,0.051821,-0.203951,-0.013241,0.056120,-0.238640,-0.021237,0.059230,-0.270275,-0.027507,0.021825,-0.158746,-0.007924,0.027157,-0.225264,-0.014772,0.029581,-0.267029,-0.022578,0.030522,-0.303710,-0.028582,0.001898,-0.156352,-0.012214,0.002273,-0.218952,-0.019551,0.001818,-0.259472,-0.026226,0.001079,-0.296130,-0.031127,-0.019025,-0.142553,-0.017613,-0.023504,-0.189144,-0.025019,-0.026505,-0.219917,-0.028564,-0.028839,-0.249965,-0.030794,0.000000,0.000000,-0.855210,-0.514483,0.030212,-0.919587,0.023274,-1.110220,0.025327,-0.726283,0.200975,-1.044524,-0.188476,-1.054239
PRUEBA_2,prueba,0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034492,-0.027266,-0.009848,0.062329,-0.069174,-0.014442,0.082440,-0.104765,-0.019313,0.101326,-0.123294,-0.024457,0.041933,-0.149267,-0.005219,0.051867,-0.205963,-0.013214,0.056069,-0.241061,-0.021205,0.059101,-0.273244,-0.027500,0.021729,-0.159639,-0.007794,0.027194,-0.226295,-0.014677,0.029640,-0.268532,-0.022620,0.030521,-0.305640,-0.028747,0.001733,-0.156843,-0.011993,0.001861,-0.219470,-0.019424,0.001791,-0.260543,-0.026423,0.001166,-0.297407,-0.031519,-0.019129,-0.142971,-0.017336,-0.023368,-0.190708,-0.024835,-0.026571,-0.221699,-0.028573,-0.029449,-0.251814,-0.030956,0.000000,0.000000,-0.859755,-0.513193,0.032975,-0.932338,0.025891,-1.122232,0.027801,-0.738046,0.203152,-1.056682,-0.186918,-1.064068
PRUEBA_2,prueba,0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034165,-0.027567,-0.009719,0.061322,-0.070086,-0.014296,0.080908,-0.106169,-0.019137,0.099815,-0.124866,-0.024215,0.041018,-0.150730,-0.005339,0.051154,-0.207188,-0.013347,0.055611,-0.242497,-0.021314,0.058700,-0.275069,-0.027606,0.020870,-0.160911,-0.008014,0.026381,-0.227599,-0.014881,0.028697,-0.270031,-0.022670,0.029273,-0.307401,-0.028677,0.000953,-0.157662,-0.012286,0.000768,-0.220112,-0.019641,0.000784,-0.261070,-0.026426,0.000266,-0.298043,-0.031396,-0.019799,-0.143335,-0.017702,-0.024227,-0.190931,-0.025120,-0.027273,-0.221776,-0.028729,-0.029895,-0.251866,-0.031039,0.000000,0.000000,-0.856271,-0.508005,0.033239,-0.931941,0.026142,-1.122088,0.027948,-0.737976,0.203375,-1.056595,-0.186899,-1.063792
PRUEBA_2,prueba,0,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034010,-0.028354,-0.009626,0.061032,-0.070023,-0.014365,0.080999,-0.105335,-0.019445,0.099153,-0.125314,-0.024736,0.040770,-0.151083,-0.005602,0.050557,-0.207902,-0.013845,0.054417,-0.243417,-0.021939,0.056976,-0.276019,-0.028224,0.020380,-0.161498,-0.008440,0.025183,-0.229582,-0.015471,0.027365,-0.272706,-0.023326,0.028121,-0.310606,-0.029327,0.000235,-0.158209,-0.012841,-0.000127,-0.221465,-0.020291,-0.000694,-0.262970,-0.027075,-0.001596,-0.300136,-0.031980,-0.020413,-0.143364,-0.018378,-0.024686,-0.191183,-0.025863,-0.028138,-0.222575,-0.029427,-0.031320,-0.252677,-0.031617,0.000000,0.000000,-0.857787,-0.504941,0.035688,-0.921063,0.028349,-1.112039,0.029989,-0.729008,0.204764,-1.048768,-0.185526,-1.057751
PRUEBA_2,prueba,0,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034213,-0.029274,-0.009348,0.061482,-0.071298,-0.014104,0.081353,-0.105927,-0.019274,0.099653,-0.124872,-0.024741,0.041230,-0.151321,-0.005777,0.050949,-0.208132,-0.014187,0.054886,-0.243710,-0.022379,0.057492,-0.276336,-0.028698,0.020470,-0.161694,-0.008811,0.025176,-0.230320,-0.015924,0.026980,-0.273154,-0.023771,0.027280,-0.310534,-0.029759,0.000071,-0.158464,-0.013369,-0.000500,-0.221562,-0.020729,-0.001274,-0.262413,-0.027261,-0.002411,-0.298871,-0.032003,-0.021009,-0.143769,-0.019057,-0.025318,-0.191924,-0.026217,-0.028381,-0.223309,-0.029454,-0.030996,-0.253590,-0.031455,0.000000,0.000000,-0.863313,-0.511753,0.040602,-0.924335,0.031514,-1.115961,0.033976,-0.731651,0.206329,-1.053458,-0.184370,-1.061805
PRUEBA_2,prueba,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033907,-0.029220,-0.009347,0.061039,-0.071330,-0.014085,0.080904,-0.105208,-0.019241,0.099038,-0.124736,-0.024687,0.039963,-0.152316,-0.005481,0.049702,-0.208615,-0.013941,0.054092,-0.243388,-0.022231,0.057170,-0.275394,-0.028604,0.019458,-0.162182,-0.008561,0.024249,-0.230273,-0.015758,0.026047,-0.272868,-0.023742,0.026282,-0.310234,-0.029867,-0.000659,-0.158384,-0.013215,-0.001403,-0.221031,-0.020724,-0.001900,-0.261740,-0.027409,-0.002814,-0.298310,-0.032276,-0.021559,-0.143167,-0.018991,-0.025982,-0.191378,-0.026262,-0.029182,-0.222682,-0.029552,-0.031998,-0.253045,-0.031649,0.000000,0.000000,-0.860932,-0.509916,0.044979,-0.922948,0.034982,-1.114902,0.036981,-0.730141,0.207734,-1.051436,-0.183587,-1.059905
PRUEBA_2,prueba,0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034236,-0.029287,-0.009789,0.061451,-0.072478,-0.014590,0.081484,-0.108049,-0.019690,0.099942,-0.127942,-0.025141,0.041022,-0.151801,-0.005983,0.050210,-0.208860,-0.014524,0.053964,-0.244773,-0.022958,0.056510,-0.278036,-0.029549,0.020254,-0.161988,-0.008865,0.024520,-0.230591,-0.016152,0.026527,-0.273676,-0.024323,0.027253,-0.311951,-0.030629,-0.000134,-0.158569,-0.013317,-0.000300,-0.222314,-0.020917,-0.000958,-0.264329,-0.027797,-0.002068,-0.302310,-0.032857,-0.021193,-0.143815,-0.018915,-0.025617,-0.192269,-0.026326,-0.028620,-0.223845,-0.029736,-0.031314,-0.254375,-0.031926,0.000000,0.000000,-0.869952,-0.511866,0.046155,-0.928826,0.035940,-1.120139,0.037898,-0.735001,0.208385,-1.055019,-0.183211,-1.063585
PRUEBA_2,prueba,0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033574,-0.029564,-0.010068,0.060492,-0.071615,-0.015397,0.080707,-0.107033,-0.020999,0.099460,-0.128811,-0.026925,0.039771,-0.151557,-0.006786,0.049294,-0.208936,-0.015921,0.053267,-0.244992,-0.024634,0.056127,-0.278564,-0.031329,0.019335,-0.161947,-0.009736,0.023848,-0.230040,-0.017461,0.025586,-0.272832,-0.025667,0.026073,-0.310824,-0.031958,-0.000737,-0.158333,-0.014276,-0.000600,-0.221783,-0.022158,-0.000995,-0.264306,-0.028859,-0.001878,-0.302623,-0.033786,-0.021512,-0.143039,-0.019989,-0.025771,-0.191369,-0.027568,-0.028706,-0.223278,-0.030857,-0.031337,-0.254084,-0.032928,0.000000,0.000000,-0.871192,-0.499888,0.051239,-0.923023,0.039568,-1.114539,0.041125,-0.729332,0.209246,-1.049286,-0.182966,-1.057547
PRUEBA_2,prueba,0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032976,-0.028350,-0.010333,0.059625,-0.069199,-0.015983,0.079572,-0.105776,-0.021734,0.098524,-0.127918,-0.027822,0.039589,-0.149112,-0.007838,0.049804,-0.206338,-0.017214,0.053868,-0.242299,-0.025926,0.056665,-0.275329,-0.032560,0.018967,-0.159914,-0.010556,0.023728,-0.229166,-0.018455,0.025682,-0.272173,-0.026608,0.026391,-0.310438,-0.032836,-0.001196,-0.156562,-0.014783,-0.001390,-0.220624,-0.022706,-0.001552,-0.262709,-0.029246,-0.001959,-0.301007,-0.034110,-0.021894,-0.141409,-0.020149,-0.026340,-0.188814,-0.027731,-0.028989,-0.220095,-0.030890,-0.031164,-0.250479,-0.032867,0.000000,0.000000,-0.880230,-0.491914,0.051280,-0.927133,0.038918,-1.118300,0.041014,-0.733426,0.207594,-1.053338,-0.183717,-1.060363
PRUEBA_2,prueba,0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033278,-0.027930,-0.010041,0.059794,-0.069051,-0.015480,0.079611,-0.104691,-0.021136,0.098062,-0.126788,-0.027067,0.038743,-0.149982,-0.007008,0.049122,-0.206332,-0.016192,0.053357,-0.241904,-0.024872,0.056487,-0.274583,-0.031482,0.018350,-0.160742,-0.009798,0.022826,-0.228997,-0.017537,0.024828,-0.271957,-0.025663,0.025628,-0.310218,-0.031853,-0.001428,-0.157114,-0.014126,-0.002002,-0.220705,-0.021976,-0.002124,-0.262842,-0.028570,-0.002438,-0.301262,-0.033427,-0.021583,-0.141494,-0.019590,-0.026241,-0.189127,-0.027241,-0.029111,-0.220805,-0.030540,-0.031506,-0.251706,-0.032581,0.000000,0.000000,-0.879513,-0.489253,0.051356,-0.923613,0.038833,-1.114650,0.041116,-0.731099,0.207704,-1.050592,-0.183892,-1.057468
PRUEBA_2,prueba,0,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033536,-0.028276,-0.010792,0.060515,-0.069973,-0.016626,0.080051,-0.107294,-0.022579,0.098346,-0.129183,-0.028790,0.041054,-0.151030,-0.007956,0.049634,-0.208186,-0.017485,0.052968,-0.244319,-0.026403,0.055075,-0.277390,-0.033170,0.020196,-0.162395,-0.010602,0.023707,-0.232044,-0.018667,0.025109,-0.275064,-0.026917,0.025393,-0.313078,-0.033044,-0.000462,-0.159159,-0.014808,-0.001309,-0.223745,-0.022865,-0.002541,-0.265387,-0.029391,-0.003731,-0.303141,-0.034027,-0.021712,-0.143482,-0.020227,-0.026267,-0.191092,-0.027874,-0.029502,-0.222496,-0.031141,-0.032313,-0.252741,-0.033014,0.000000,0.000000,-0.893968,-0.501700,0.049454,-0.924297,0.037137,-1.114081,0.039687,-0.733616,0.207376,-1.051124,-0.184743,-1.055135
